"","lon","lat","date","windspeed"
"14187",-121.875,40,18493920,1.90634837337988
"14188",-121.875,40,18538560,1.05778313926477
"14189",-121.875,40,18581760,2.20809819855774
"14190",-121.875,40,18626400,2.09122829569542
"14191",-121.875,40,18669600,2.45911309876397
"14192",-121.875,40,18714240,2.93265561770494
"14193",-121.875,40,18758880,2.01930633929354
"14194",-121.875,40,18802080,1.51350936605958
"14195",-121.875,40,18846720,1.97310121043473
"14196",-121.875,40,18889920,2.90514259245914
"14197",-121.875,40,18934560,3.90880965615054
"14198",-121.875,40,18979200,2.25648386757007
"14199",-121.875,40,19020960,2.60969735965319
"14200",-121.875,40,19065600,1.18265271067499
"14201",-121.875,40,19108800,0.87088005036157
"14202",-121.875,40,19153440,1.54464068160552
"14203",-121.875,40,19196640,2.59511310548446
"14204",-121.875,40,19241280,2.35512911735127
"14205",-121.875,40,19285920,1.15902157024269
"14206",-121.875,40,19329120,2.8333888718135
"14207",-121.875,40,19373760,2.71990433383562
"14208",-121.875,40,19416960,2.52417802830022
"14209",-121.875,40.5,0,1.76454588564691
"14210",-121.875,40.5,44640,2.5775886810082
"14211",-121.875,40.5,86400,0.782341852357693
"14212",-121.875,40.5,131040,1.29867234153244
"14213",-121.875,40.5,174240,0.543762049025398
"14214",-121.875,40.5,218880,1.60097311156321
"14215",-121.875,40.5,262080,2.2166670844742
"14216",-121.875,40.5,306720,1.66036915363911
"14217",-121.875,40.5,351360,1.24615721322275
"14218",-121.875,40.5,394560,1.2602232093218
"14219",-121.875,40.5,439200,1.55472742763474
"14220",-121.875,40.5,482400,2.42895379504293
"14221",-121.875,40.5,527040,2.19961361080574
"14222",-121.875,40.5,571680,1.86482170595943
"14223",-121.875,40.5,612000,1.15370781483822
"14224",-121.875,40.5,656640,0.652883972415891
"14225",-121.875,40.5,699840,0.459898811133463
"14226",-121.875,40.5,744480,0.489873928025968
"14227",-121.875,40.5,787680,1.17535540719197
"14228",-121.875,40.5,832320,1.55167513884089
"14229",-121.875,40.5,876960,0.812841049715596
"14230",-121.875,40.5,920160,1.38739097539495
"14231",-121.875,40.5,964800,2.53989314230307
"14232",-121.875,40.5,1008000,2.41701349485176
"14233",-121.875,40.5,1052640,2.21829065060192
"14234",-121.875,40.5,1097280,1.85314756131113
"14235",-121.875,40.5,1137600,2.06992238310644
"14236",-121.875,40.5,1182240,2.03615955303453
"14237",-121.875,40.5,1225440,1.15583301841023
"14238",-121.875,40.5,1270080,1.24218164531968
"14239",-121.875,40.5,1313280,1.19070290804855
"14240",-121.875,40.5,1357920,1.73959829926769
"14241",-121.875,40.5,1402560,0.83732695605768
"14242",-121.875,40.5,1445760,1.62295961259132
"14243",-121.875,40.5,1490400,1.92727625309652
"14244",-121.875,40.5,1533600,2.21967960091264
"14245",-121.875,40.5,1578240,2.33483031980869
"14246",-121.875,40.5,1622880,3.36332025257198
"14247",-121.875,40.5,1663200,3.24975043849033
"14248",-121.875,40.5,1707840,1.12894645865928
"14249",-121.875,40.5,1751040,0.485084825269705
"14250",-121.875,40.5,1795680,0.311947541867612
"14251",-121.875,40.5,1838880,1.18916226269141
"14252",-121.875,40.5,1883520,2.14266478980712
"14253",-121.875,40.5,1928160,0.998964638535738
"14254",-121.875,40.5,1971360,1.22352714482413
"14255",-121.875,40.5,2016000,2.30517265308045
"14256",-121.875,40.5,2059200,2.43165717948133
"14257",-121.875,40.5,2103840,2.82415877949301
"14258",-121.875,40.5,2148480,1.79349481176055
"14259",-121.875,40.5,2190240,1.10555770374335
"14260",-121.875,40.5,2234880,0.593906709518405
"14261",-121.875,40.5,2278080,0.415435053572926
"14262",-121.875,40.5,2322720,0.292989208297984
"14263",-121.875,40.5,2365920,0.963325845634411
"14264",-121.875,40.5,2410560,1.98797687748662
"14265",-121.875,40.5,2455200,0.903007065256217
"14266",-121.875,40.5,2498400,1.0751714485541
"14267",-121.875,40.5,2543040,2.5982164076876
"14268",-121.875,40.5,2586240,1.82098198894898
"14269",-121.875,40.5,2630880,2.39230756821766
"14270",-121.875,40.5,2675520,1.980110018983
"14271",-121.875,40.5,2715840,1.02123113111371
"14272",-121.875,40.5,2760480,1.03246070350689
"14273",-121.875,40.5,2803680,1.05409418502791
"14274",-121.875,40.5,2848320,0.355540174598554
"14275",-121.875,40.5,2891520,1.46505843948403
"14276",-121.875,40.5,2936160,1.17491448245641
"14277",-121.875,40.5,2980800,0.989649023293015
"14278",-121.875,40.5,3024000,1.43841199166962
"14279",-121.875,40.5,3068640,1.12919700787276
"14280",-121.875,40.5,3111840,2.79046922127831
"14281",-121.875,40.5,3156480,2.68709458703435
"14282",-121.875,40.5,3201120,2.8472133761222
"14283",-121.875,40.5,3241440,1.76968086251849
"14284",-121.875,40.5,3286080,0.521670554465747
"14285",-121.875,40.5,3329280,0.43982314932012
"14286",-121.875,40.5,3373920,1.15331438764224
"14287",-121.875,40.5,3417120,1.28474598302074
"14288",-121.875,40.5,3461760,1.47977525914889
"14289",-121.875,40.5,3506400,1.23469857165763
"14290",-121.875,40.5,3549600,1.50438824311819
"14291",-121.875,40.5,3594240,1.75607348659947
"14292",-121.875,40.5,3637440,1.92615999958054
"14293",-121.875,40.5,3682080,2.02347857121864
"14294",-121.875,40.5,3726720,1.62445433109683
"14295",-121.875,40.5,3767040,1.69098229838617
"14296",-121.875,40.5,3811680,0.863323337850357
"14297",-121.875,40.5,3854880,0.570780773288755
"14298",-121.875,40.5,3899520,1.20801667519634
"14299",-121.875,40.5,3942720,1.02720892038103
"14300",-121.875,40.5,3987360,0.924006863730584
"14301",-121.875,40.5,4032000,0.676704241018924
"14302",-121.875,40.5,4075200,0.935348694264534
"14303",-121.875,40.5,4119840,1.35385340156542
"14304",-121.875,40.5,4163040,2.30065611105422
"14305",-121.875,40.5,4207680,2.13780785974613
"14306",-121.875,40.5,4252320,2.42636233923318
"14307",-121.875,40.5,4294080,1.61359135838113
"14308",-121.875,40.5,4338720,1.35162615138967
"14309",-121.875,40.5,4381920,0.823428116676075
"14310",-121.875,40.5,4426560,0.903423649673559
"14311",-121.875,40.5,4469760,0.443906456939337
"14312",-121.875,40.5,4514400,0.990669925147053
"14313",-121.875,40.5,4559040,0.940309749106897
"14314",-121.875,40.5,4602240,0.989925073686279
"14315",-121.875,40.5,4646880,2.43222332217606
"14316",-121.875,40.5,4690080,2.23987494643007
"14317",-121.875,40.5,4734720,2.54048422977336
"14318",-121.875,40.5,4779360,1.31460386320474
"14319",-121.875,40.5,4819680,2.86220322421668
"14320",-121.875,40.5,4864320,1.22025227462654
"14321",-121.875,40.5,4907520,0.506992321429654
"14322",-121.875,40.5,4952160,0.757431983300209
"14323",-121.875,40.5,4995360,1.50146064480167
"14324",-121.875,40.5,5040000,1.21005883228659
"14325",-121.875,40.5,5084640,1.1384479488422
"14326",-121.875,40.5,5127840,1.59876904065826
"14327",-121.875,40.5,5172480,2.22429557285259
"14328",-121.875,40.5,5215680,2.52737421368989
"14329",-121.875,40.5,5260320,1.87367857622276
"14330",-121.875,40.5,5304960,1.51972959653254
"14331",-121.875,40.5,5345280,1.03404635068803
"14332",-121.875,40.5,5389920,0.497487682166297
"14333",-121.875,40.5,5433120,1.19541964803901
"14334",-121.875,40.5,5477760,0.537664645434258
"14335",-121.875,40.5,5520960,1.16201125894878
"14336",-121.875,40.5,5565600,1.26556457526876
"14337",-121.875,40.5,5610240,0.878208149245504
"14338",-121.875,40.5,5653440,1.25908935129909
"14339",-121.875,40.5,5698080,1.6317978116915
"14340",-121.875,40.5,5741280,1.73139002141213
"14341",-121.875,40.5,5785920,1.95044325034599
"14342",-121.875,40.5,5830560,1.67659611042949
"14343",-121.875,40.5,5870880,1.98881293057763
"14344",-121.875,40.5,5915520,0.412251414181551
"14345",-121.875,40.5,5958720,0.593914731769502
"14346",-121.875,40.5,6003360,0.332715435960064
"14347",-121.875,40.5,6046560,0.962906282590798
"14348",-121.875,40.5,6091200,1.77711451544065
"14349",-121.875,40.5,6135840,0.810981165361555
"14350",-121.875,40.5,6179040,1.28296091983979
"14351",-121.875,40.5,6223680,1.74569852928872
"14352",-121.875,40.5,6266880,2.18575290026068
"14353",-121.875,40.5,6311520,2.35919910039457
"14354",-121.875,40.5,6356160,2.60436460694416
"14355",-121.875,40.5,6397920,1.32316872700324
"14356",-121.875,40.5,6442560,1.07583421480426
"14357",-121.875,40.5,6485760,0.722969456978513
"14358",-121.875,40.5,6530400,1.04059216429031
"14359",-121.875,40.5,6573600,1.27005879076285
"14360",-121.875,40.5,6618240,1.10607662044005
"14361",-121.875,40.5,6662880,0.755292286516685
"14362",-121.875,40.5,6706080,1.36001897853379
"14363",-121.875,40.5,6750720,1.85943623801985
"14364",-121.875,40.5,6793920,2.50826842802012
"14365",-121.875,40.5,6838560,2.25653677128847
"14366",-121.875,40.5,6883200,2.08719127397186
"14367",-121.875,40.5,6923520,1.85948128504161
"14368",-121.875,40.5,6968160,1.10428308309723
"14369",-121.875,40.5,7011360,1.68826463421992
"14370",-121.875,40.5,7056000,0.753342005777301
"14371",-121.875,40.5,7099200,0.625892782676162
"14372",-121.875,40.5,7143840,0.856425893498752
"14373",-121.875,40.5,7188480,0.731189531286811
"14374",-121.875,40.5,7231680,1.2974256649121
"14375",-121.875,40.5,7276320,2.09298432937409
"14376",-121.875,40.5,7319520,2.54016984962052
"14377",-121.875,40.5,7364160,2.29854895250629
"14378",-121.875,40.5,7408800,1.97598128005033
"14379",-121.875,40.5,7449120,1.27681238172447
"14380",-121.875,40.5,7493760,0.845601034381109
"14381",-121.875,40.5,7536960,0.785871920360418
"14382",-121.875,40.5,7581600,0.728028139862151
"14383",-121.875,40.5,7624800,1.02933505321783
"14384",-121.875,40.5,7669440,1.63236926056736
"14385",-121.875,40.5,7714080,0.908789362252646
"14386",-121.875,40.5,7757280,1.09538454104235
"14387",-121.875,40.5,7801920,1.70839004697739
"14388",-121.875,40.5,7845120,2.15329001016706
"14389",-121.875,40.5,7889760,3.71198440601498
"14390",-121.875,40.5,7934400,1.5714530536936
"14391",-121.875,40.5,7974720,2.81295520067047
"14392",-121.875,40.5,8019360,1.0822275532004
"14393",-121.875,40.5,8062560,0.504450987927795
"14394",-121.875,40.5,8107200,0.578433528712367
"14395",-121.875,40.5,8150400,1.48266697183213
"14396",-121.875,40.5,8195040,1.41822714349271
"14397",-121.875,40.5,8239680,0.972159886880692
"14398",-121.875,40.5,8282880,1.30786920993082
"14399",-121.875,40.5,8327520,1.16864157094543
"14400",-121.875,40.5,8370720,2.27590030052538
"14401",-121.875,40.5,8415360,1.88053002585167
"14402",-121.875,40.5,8460000,2.71941454422145
"14403",-121.875,40.5,8501760,1.34598823160801
"14404",-121.875,40.5,8546400,1.35744829865502
"14405",-121.875,40.5,8589600,0.782111615809982
"14406",-121.875,40.5,8634240,0.363111736791038
"14407",-121.875,40.5,8677440,1.18477081222304
"14408",-121.875,40.5,8722080,1.12582050939127
"14409",-121.875,40.5,8766720,0.779572300630234
"14410",-121.875,40.5,8809920,0.907437374869377
"14411",-121.875,40.5,8854560,1.59459681965659
"14412",-121.875,40.5,8897760,3.16661216815226
"14413",-121.875,40.5,8942400,1.83616501069708
"14414",-121.875,40.5,8987040,1.78685136871059
"14415",-121.875,40.5,9027360,1.1400188941299
"14416",-121.875,40.5,9072000,0.787250547211185
"14417",-121.875,40.5,9115200,0.713337931212514
"14418",-121.875,40.5,9159840,0.229223205720914
"14419",-121.875,40.5,9203040,0.566306017992556
"14420",-121.875,40.5,9247680,2.01030362747165
"14421",-121.875,40.5,9292320,1.24790117707185
"14422",-121.875,40.5,9335520,1.16444984823774
"14423",-121.875,40.5,9380160,1.99109356322932
"14424",-121.875,40.5,9423360,2.66269166041347
"14425",-121.875,40.5,9468000,3.17354830807015
"14426",-121.875,40.5,9512640,3.15819685083079
"14427",-121.875,40.5,9552960,1.22322442698512
"14428",-121.875,40.5,9597600,1.38983242784054
"14429",-121.875,40.5,9640800,1.61693406740101
"14430",-121.875,40.5,9685440,0.816229284706825
"14431",-121.875,40.5,9728640,1.05963242090028
"14432",-121.875,40.5,9773280,0.970168326681244
"14433",-121.875,40.5,9817920,0.714462456310438
"14434",-121.875,40.5,9861120,1.41815208356588
"14435",-121.875,40.5,9905760,2.21450315958259
"14436",-121.875,40.5,9948960,1.96200857182532
"14437",-121.875,40.5,9993600,2.05173872343233
"14438",-121.875,40.5,10038240,2.50428244643076
"14439",-121.875,40.5,10078560,1.58091007565167
"14440",-121.875,40.5,10123200,1.20938701858116
"14441",-121.875,40.5,10166400,0.357567879133
"14442",-121.875,40.5,10211040,0.334749910563439
"14443",-121.875,40.5,10254240,1.41613706856896
"14444",-121.875,40.5,10298880,1.34669146905062
"14445",-121.875,40.5,10343520,0.925212988738543
"14446",-121.875,40.5,10386720,1.38522753290873
"14447",-121.875,40.5,10431360,2.23773318827883
"14448",-121.875,40.5,10474560,2.3960151759851
"14449",-121.875,40.5,10519200,2.16543919510926
"14450",-121.875,40.5,10563840,2.86492452788826
"14451",-121.875,40.5,10605600,1.01945900813601
"14452",-121.875,40.5,10650240,1.2353161909355
"14453",-121.875,40.5,10693440,0.498225976431984
"14454",-121.875,40.5,10738080,0.74103220274268
"14455",-121.875,40.5,10781280,1.39552002733037
"14456",-121.875,40.5,10825920,1.32760497415749
"14457",-121.875,40.5,10870560,1.09031142635864
"14458",-121.875,40.5,10913760,1.12847705414505
"14459",-121.875,40.5,10958400,1.44721499848571
"14460",-121.875,40.5,11001600,2.04798490400169
"14461",-121.875,40.5,11046240,2.16027672009676
"14462",-121.875,40.5,11090880,2.0075071447945
"14463",-121.875,40.5,11131200,1.31433883721773
"14464",-121.875,40.5,11175840,0.820158597765317
"14465",-121.875,40.5,11219040,1.11655806154957
"14466",-121.875,40.5,11263680,0.677675141879256
"14467",-121.875,40.5,11306880,1.40515741021296
"14468",-121.875,40.5,11351520,1.53229685086307
"14469",-121.875,40.5,11396160,0.951581835288656
"14470",-121.875,40.5,11439360,1.0782968096088
"14471",-121.875,40.5,11484000,2.06084756472041
"14472",-121.875,40.5,11527200,2.25400107379058
"14473",-121.875,40.5,11571840,1.66495520582537
"14474",-121.875,40.5,11616480,2.00611689471308
"14475",-121.875,40.5,11656800,1.08805638409438
"14476",-121.875,40.5,11701440,0.603370645366841
"14477",-121.875,40.5,11744640,0.711755723507209
"14478",-121.875,40.5,11789280,0.203624271617099
"14479",-121.875,40.5,11832480,1.17852889072271
"14480",-121.875,40.5,11877120,0.533339599867981
"14481",-121.875,40.5,11921760,0.845181307088981
"14482",-121.875,40.5,11964960,1.7913243531511
"14483",-121.875,40.5,12009600,1.88240078136011
"14484",-121.875,40.5,12052800,3.24557278548505
"14485",-121.875,40.5,12097440,1.99448730426465
"14486",-121.875,40.5,12142080,1.55542246550457
"14487",-121.875,40.5,12182400,1.54310062300927
"14488",-121.875,40.5,12227040,2.43942503972839
"14489",-121.875,40.5,12270240,0.678159451285127
"14490",-121.875,40.5,12314880,0.524358361528851
"14491",-121.875,40.5,12358080,1.39690823727054
"14492",-121.875,40.5,12402720,1.6444914754664
"14493",-121.875,40.5,12447360,0.92134788274079
"14494",-121.875,40.5,12490560,0.985602567210576
"14495",-121.875,40.5,12535200,1.46773985404131
"14496",-121.875,40.5,12578400,2.45527129664326
"14497",-121.875,40.5,12623040,1.87681952001753
"14498",-121.875,40.5,12667680,2.20307913264247
"14499",-121.875,40.5,12709440,1.45798235038924
"14500",-121.875,40.5,12754080,1.15996762146944
"14501",-121.875,40.5,12797280,0.82946826738171
"14502",-121.875,40.5,12841920,0.468159328607649
"14503",-121.875,40.5,12885120,1.86324491704238
"14504",-121.875,40.5,12929760,1.28166402931715
"14505",-121.875,40.5,12974400,0.427659094398932
"14506",-121.875,40.5,13017600,1.25488254840988
"14507",-121.875,40.5,13062240,2.07163922510516
"14508",-121.875,40.5,13105440,2.31759731555847
"14509",-121.875,40.5,13150080,2.04656059899529
"14510",-121.875,40.5,13194720,1.79343384977413
"14511",-121.875,40.5,13235040,1.69284274489277
"14512",-121.875,40.5,13279680,1.07273110592179
"14513",-121.875,40.5,13322880,1.45664204653257
"14514",-121.875,40.5,13367520,0.671366328510239
"14515",-121.875,40.5,13410720,0.94620704881294
"14516",-121.875,40.5,13455360,1.196119282169
"14517",-121.875,40.5,13500000,0.789564528132805
"14518",-121.875,40.5,13543200,1.01293639605727
"14519",-121.875,40.5,13587840,1.86638580519492
"14520",-121.875,40.5,13631040,2.59703869957271
"14521",-121.875,40.5,13675680,2.28197969554145
"14522",-121.875,40.5,13720320,1.94797628142982
"14523",-121.875,40.5,13760640,2.73979050364193
"14524",-121.875,40.5,13805280,1.69692759807337
"14525",-121.875,40.5,13848480,0.823036601700207
"14526",-121.875,40.5,13893120,0.611316269898753
"14527",-121.875,40.5,13936320,1.49026725459891
"14528",-121.875,40.5,13980960,1.0113876336349
"14529",-121.875,40.5,14025600,0.629483611588327
"14530",-121.875,40.5,14068800,1.38010975304558
"14531",-121.875,40.5,14113440,1.67176504304754
"14532",-121.875,40.5,14156640,2.47057799892421
"14533",-121.875,40.5,14201280,2.42339433289699
"14534",-121.875,40.5,14245920,2.0047025612476
"14535",-121.875,40.5,14286240,1.16124055522855
"14536",-121.875,40.5,14330880,0.732625095533638
"14537",-121.875,40.5,14374080,0.669845683069627
"14538",-121.875,40.5,14418720,0.968120014309081
"14539",-121.875,40.5,14461920,1.60923294314714
"14540",-121.875,40.5,14506560,1.7659796358307
"14541",-121.875,40.5,14551200,0.78555593491468
"14542",-121.875,40.5,14594400,1.31565024958102
"14543",-121.875,40.5,14639040,1.82515661236787
"14544",-121.875,40.5,14682240,1.855913120547
"14545",-121.875,40.5,14726880,2.53656593281756
"14546",-121.875,40.5,14771520,1.92741668606722
"14547",-121.875,40.5,14813280,0.613683102767654
"14548",-121.875,40.5,14857920,0.489534339632834
"14549",-121.875,40.5,14901120,0.613072244713449
"14550",-121.875,40.5,14945760,0.09563847519586
"14551",-121.875,40.5,14988960,1.40853404250584
"14552",-121.875,40.5,15033600,1.16701316042429
"14553",-121.875,40.5,15078240,0.853273781052045
"14554",-121.875,40.5,15121440,1.36553878493862
"14555",-121.875,40.5,15166080,1.65572088825191
"14556",-121.875,40.5,15209280,1.69064010843707
"14557",-121.875,40.5,15253920,2.72471336949035
"14558",-121.875,40.5,15298560,2.57911975604969
"14559",-121.875,40.5,15338880,1.0603481466384
"14560",-121.875,40.5,15383520,0.529991128101232
"14561",-121.875,40.5,15426720,1.07678891917582
"14562",-121.875,40.5,15471360,0.93450662824794
"14563",-121.875,40.5,15514560,1.32544126613984
"14564",-121.875,40.5,15559200,1.04856152509359
"14565",-121.875,40.5,15603840,0.857717730437744
"14566",-121.875,40.5,15647040,1.39681879789124
"14567",-121.875,40.5,15691680,1.58346684846303
"14568",-121.875,40.5,15734880,1.86105324180839
"14569",-121.875,40.5,15779520,2.6439650466835
"14570",-121.875,40.5,15824160,1.94673401563398
"14571",-121.875,40.5,15864480,1.67388308428022
"14572",-121.875,40.5,15909120,1.4472333279237
"14573",-121.875,40.5,15952320,0.638643755038987
"14574",-121.875,40.5,15996960,0.424663043504037
"14575",-121.875,40.5,16040160,0.993649087622527
"14576",-121.875,40.5,16084800,1.37776356511431
"14577",-121.875,40.5,16129440,0.86132701892099
"14578",-121.875,40.5,16172640,1.4688949029816
"14579",-121.875,40.5,16217280,1.71225559117323
"14580",-121.875,40.5,16260480,2.71612422922633
"14581",-121.875,40.5,16305120,2.20129998033646
"14582",-121.875,40.5,16349760,1.6697512460378
"14583",-121.875,40.5,16390080,2.95554853644606
"14584",-121.875,40.5,16434720,0.522068403324994
"14585",-121.875,40.5,16477920,1.14114743166396
"14586",-121.875,40.5,16522560,0.675848259659388
"14587",-121.875,40.5,16565760,1.38741343238626
"14588",-121.875,40.5,16610400,1.50256827910781
"14589",-121.875,40.5,16655040,0.84795448411042
"14590",-121.875,40.5,16698240,1.28869450416742
"14591",-121.875,40.5,16742880,1.61285849633321
"14592",-121.875,40.5,16786080,2.44195503679629
"14593",-121.875,40.5,16830720,1.95044836594911
"14594",-121.875,40.5,16875360,1.29419165189804
"14595",-121.875,40.5,16917120,2.85726566837851
"14596",-121.875,40.5,16961760,1.41288547172498
"14597",-121.875,40.5,17004960,0.544462821477196
"14598",-121.875,40.5,17049600,0.443666883166461
"14599",-121.875,40.5,17092800,1.55071662698988
"14600",-121.875,40.5,17137440,1.53838024356964
"14601",-121.875,40.5,17182080,0.950124521850755
"14602",-121.875,40.5,17225280,1.10233310267105
"14603",-121.875,40.5,17269920,2.11113085412819
"14604",-121.875,40.5,17313120,2.13323691291901
"14605",-121.875,40.5,17357760,2.82646732080275
"14606",-121.875,40.5,17402400,1.57986397115962
"14607",-121.875,40.5,17442720,1.20721286269924
"14608",-121.875,40.5,17487360,1.43083655067924
"14609",-121.875,40.5,17530560,0.336896134340346
"14610",-121.875,40.5,17575200,0.56130415138305
"14611",-121.875,40.5,17618400,1.45159598354768
"14612",-121.875,40.5,17663040,1.69946322107054
"14613",-121.875,40.5,17707680,1.28518510642428
"14614",-121.875,40.5,17750880,1.47858382651655
"14615",-121.875,40.5,17795520,1.57015308594008
"14616",-121.875,40.5,17838720,2.43815072586978
"14617",-121.875,40.5,17883360,2.23069667006179
"14618",-121.875,40.5,17928000,2.17706568833221
"14619",-121.875,40.5,17968320,1.71217932737173
"14620",-121.875,40.5,18012960,0.754251088452351
"14621",-121.875,40.5,18056160,0.382433470535467
"14622",-121.875,40.5,18100800,0.309446964552178
"14623",-121.875,40.5,18144000,1.75114979850441
"14624",-121.875,40.5,18188640,1.49019476606532
"14625",-121.875,40.5,18233280,1.27725602172249
"14626",-121.875,40.5,18276480,1.2379242722138
"14627",-121.875,40.5,18321120,1.67710685200382
"14628",-121.875,40.5,18364320,2.09631879825295
"14629",-121.875,40.5,18408960,2.3114276934739
"14630",-121.875,40.5,18453600,1.91644664536591
"14631",-121.875,40.5,18493920,1.33328374593858
"14632",-121.875,40.5,18538560,0.639616786924363
"14633",-121.875,40.5,18581760,1.04023708566022
"14634",-121.875,40.5,18626400,1.01174666915267
"14635",-121.875,40.5,18669600,1.30364745033366
"14636",-121.875,40.5,18714240,1.95493772172046
"14637",-121.875,40.5,18758880,1.33779254939974
"14638",-121.875,40.5,18802080,1.01385709426413
"14639",-121.875,40.5,18846720,1.44803929571819
"14640",-121.875,40.5,18889920,2.10324060287758
"14641",-121.875,40.5,18934560,2.63095200493081
"14642",-121.875,40.5,18979200,1.61838810275478
"14643",-121.875,40.5,19020960,2.08161199455435
"14644",-121.875,40.5,19065600,0.799335996591449
"14645",-121.875,40.5,19108800,0.594128001400298
"14646",-121.875,40.5,19153440,0.904082945985567
"14647",-121.875,40.5,19196640,1.55275979872095
"14648",-121.875,40.5,19241280,1.32829090782715
"14649",-121.875,40.5,19285920,0.619737824064791
"14650",-121.875,40.5,19329120,2.16849119592824
"14651",-121.875,40.5,19373760,1.92143863936374
"14652",-121.875,40.5,19416960,1.84589667164972
"14653",-121.875,41,0,0.480567496153014
"14654",-121.875,41,44640,1.45325636440871
"14655",-121.875,41,86400,0.131043088398943
"14656",-121.875,41,131040,0.622099903610597
"14657",-121.875,41,174240,0.529239781118671
"14658",-121.875,41,218880,0.99779140192522
"14659",-121.875,41,262080,1.24856580264105
"14660",-121.875,41,306720,0.432959851466678
"14661",-121.875,41,351360,0.307031941549907
"14662",-121.875,41,394560,0.258061980269231
"14663",-121.875,41,439200,0.436543936342902
"14664",-121.875,41,482400,0.740529350181868
"14665",-121.875,41,527040,0.690958011300924
"14666",-121.875,41,571680,0.661390343380705
"14667",-121.875,41,612000,0.255032182899697
"14668",-121.875,41,656640,0.291707742023365
"14669",-121.875,41,699840,0.646367393558576
"14670",-121.875,41,744480,0.622828411194548
"14671",-121.875,41,787680,0.327275093764656
"14672",-121.875,41,832320,0.824501473808645
"14673",-121.875,41,876960,0.265747702045842
"14674",-121.875,41,920160,0.357303514980442
"14675",-121.875,41,964800,1.28898516485673
"14676",-121.875,41,1008000,1.50945489271778
"14677",-121.875,41,1052640,0.525092115020911
"14678",-121.875,41,1097280,0.804882283982019
"14679",-121.875,41,1137600,1.26104664784239
"14680",-121.875,41,1182240,1.22746109309616
"14681",-121.875,41,1225440,1.26027706731395
"14682",-121.875,41,1270080,0.594260178803609
"14683",-121.875,41,1313280,0.611715891576408
"14684",-121.875,41,1357920,0.980860003388336
"14685",-121.875,41,1402560,0.703946819192161
"14686",-121.875,41,1445760,0.460217456916089
"14687",-121.875,41,1490400,0.729783872767544
"14688",-121.875,41,1533600,0.604969238681577
"14689",-121.875,41,1578240,1.05028987053132
"14690",-121.875,41,1622880,2.1435613452619
"14691",-121.875,41,1663200,2.12969100789812
"14692",-121.875,41,1707840,0.261204361943331
"14693",-121.875,41,1751040,0.347275421094199
"14694",-121.875,41,1795680,0.457376900858754
"14695",-121.875,41,1838880,0.722784883577207
"14696",-121.875,41,1883520,1.31471042026187
"14697",-121.875,41,1928160,0.235774773291815
"14698",-121.875,41,1971360,0.415172689598336
"14699",-121.875,41,2016000,1.41315806979887
"14700",-121.875,41,2059200,1.28951175976676
"14701",-121.875,41,2103840,1.62795884543531
"14702",-121.875,41,2148480,0.492212558552527
"14703",-121.875,41,2190240,0.272639321228002
"14704",-121.875,41,2234880,0.24036137231008
"14705",-121.875,41,2278080,0.22972049691375
"14706",-121.875,41,2322720,0.566027766986298
"14707",-121.875,41,2365920,0.391692627406188
"14708",-121.875,41,2410560,1.13644515602505
"14709",-121.875,41,2455200,0.418123369150973
"14710",-121.875,41,2498400,0.173933021919024
"14711",-121.875,41,2543040,1.41708714704284
"14712",-121.875,41,2586240,0.484129376976441
"14713",-121.875,41,2630880,1.42240967057356
"14714",-121.875,41,2675520,0.950798533002097
"14715",-121.875,41,2715840,0.101121513793066
"14716",-121.875,41,2760480,0.103575171855249
"14717",-121.875,41,2803680,0.635599009976151
"14718",-121.875,41,2848320,0.25047559265093
"14719",-121.875,41,2891520,0.915118820933944
"14720",-121.875,41,2936160,0.54523167082978
"14721",-121.875,41,2980800,0.226561286774779
"14722",-121.875,41,3024000,0.540788649805233
"14723",-121.875,41,3068640,0.231723115961782
"14724",-121.875,41,3111840,1.01252827220286
"14725",-121.875,41,3156480,1.27062549331204
"14726",-121.875,41,3201120,1.67153886515664
"14727",-121.875,41,3241440,0.855273079562432
"14728",-121.875,41,3286080,0.256039677128255
"14729",-121.875,41,3329280,0.367573407118045
"14730",-121.875,41,3373920,0.567556994429961
"14731",-121.875,41,3417120,0.595715368482819
"14732",-121.875,41,3461760,0.813690517842376
"14733",-121.875,41,3506400,0.428201623300865
"14734",-121.875,41,3549600,0.700976647913109
"14735",-121.875,41,3594240,0.549314473018439
"14736",-121.875,41,3637440,0.629064533479464
"14737",-121.875,41,3682080,0.477048965085951
"14738",-121.875,41,3726720,0.37874725604277
"14739",-121.875,41,3767040,0.716138235645929
"14740",-121.875,41,3811680,0.111514007025257
"14741",-121.875,41,3854880,0.414427099275305
"14742",-121.875,41,3899520,0.617542398807803
"14743",-121.875,41,3942720,0.621157554214726
"14744",-121.875,41,3987360,0.436273027892649
"14745",-121.875,41,4032000,0.107259634231529
"14746",-121.875,41,4075200,0.493430723199262
"14747",-121.875,41,4119840,0.26457631856438
"14748",-121.875,41,4163040,0.734659055650489
"14749",-121.875,41,4207680,0.509744084415513
"14750",-121.875,41,4252320,1.57110926730024
"14751",-121.875,41,4294080,0.862855346001407
"14752",-121.875,41,4338720,0.848482714515315
"14753",-121.875,41,4381920,0.573555043198393
"14754",-121.875,41,4426560,0.646507037749391
"14755",-121.875,41,4469760,0.313543816954513
"14756",-121.875,41,4514400,0.53931605199233
"14757",-121.875,41,4559040,0.703205208851338
